customer_id,segment,industry,plan,mrr,clv,usage_score,nps_score,support_tickets,churn_probability,risk_category
CUST_003235,Mid-Market,Technology,Basic,49,1217.91,88,13,2,0.9627617525274643,Very High Risk
CUST_003160,Mid-Market,Real Estate,Business,399,6830.26,100,84,3,0.9626840837751874,Very High Risk
CUST_003188,Startup,Finance,Business,399,4081.13,33,97,2,0.9625742711881108,Very High Risk
CUST_002155,Small Business,Healthcare,Enterprise,999,9845.97,62,1,3,0.9623897984311719,Very High Risk
CUST_004733,Mid-Market,Healthcare,Basic,49,720.42,62,-19,5,0.9614684961883495,Very High Risk
CUST_004826,Startup,Retail,Basic,49,290.22,84,45,4,0.9613555745628725,Very High Risk
CUST_003525,Startup,Manufacturing,Basic,49,344.42,50,-6,3,0.9607479417646799,Very High Risk
CUST_002017,Small Business,Technology,Business,399,9141.92,85,64,1,0.9606802980364288,Very High Risk
CUST_003694,Mid-Market,Finance,Business,399,9722.17,84,0,2,0.9606683917627162,Very High Risk
CUST_000800,Startup,Real Estate,Basic,49,670.81,52,-38,0,0.9603368635261775,Very High Risk
CUST_004787,Mid-Market,Finance,Professional,149,1793.92,63,-16,1,0.9602818814025095,Very High Risk
CUST_001717,Mid-Market,Other,Basic,49,392.93,78,12,1,0.9602540459837505,Very High Risk
CUST_001422,Startup,Technology,Business,399,1627.62,72,13,1,0.9599868115086462,Very High Risk
CUST_004846,Startup,Finance,Basic,49,392.58,82,31,3,0.9594382671963331,Very High Risk
CUST_002105,Mid-Market,Real Estate,Basic,49,837.09,43,100,3,0.9586931768244769,Very High Risk
CUST_003490,Mid-Market,Retail,Basic,49,844.41,100,39,4,0.9585266402153433,Very High Risk
CUST_002947,Enterprise,Other,Business,399,3661.21,83,18,4,0.9584724347816305,Very High Risk
CUST_002976,Enterprise,Finance,Enterprise,999,10184.38,76,78,2,0.9583768429001696,Very High Risk
CUST_003820,Startup,Manufacturing,Professional,149,1773.88,26,-15,2,0.9579243519038703,Very High Risk
CUST_001423,Startup,Retail,Professional,149,2110.54,53,30,3,0.9573723789516889,Very High Risk
CUST_002894,Startup,Manufacturing,Basic,49,587.42,61,-54,1,0.957249303550118,Very High Risk
CUST_003324,Mid-Market,Retail,Business,399,3705.6,51,4,2,0.9569434374977003,Very High Risk
CUST_003655,Startup,Education,Business,399,8168.24,54,67,2,0.9560490213044031,Very High Risk
CUST_002420,Small Business,Finance,Professional,149,1842.08,38,85,7,0.9557529484162809,Very High Risk
CUST_002545,Enterprise,Technology,Professional,149,1750.82,22,100,2,0.9554552353322641,Very High Risk
CUST_001297,Enterprise,Manufacturing,Business,399,3212.45,56,-3,0,0.9553822937265669,Very High Risk
CUST_000589,Startup,Education,Basic,49,855.5,86,13,4,0.9550808026008929,Very High Risk
CUST_000850,Mid-Market,Other,Basic,49,958.43,63,38,2,0.9535400052133051,Very High Risk
CUST_000254,Small Business,Education,Professional,149,1479.44,41,-36,2,0.9534542970924734,Very High Risk
CUST_003154,Mid-Market,Technology,Business,399,1962.25,64,-30,1,0.9528719701888443,Very High Risk
CUST_001139,Mid-Market,Manufacturing,Professional,149,3665.18,63,76,2,0.9525285756609532,Very High Risk
CUST_002348,Startup,Education,Basic,49,1066.35,67,47,1,0.9525268241248637,Very High Risk
CUST_000857,Mid-Market,Technology,Business,399,1681.28,50,0,2,0.9520205829959023,Very High Risk
CUST_003448,Small Business,Finance,Professional,149,884.41,88,47,5,0.9512203516698916,Very High Risk
CUST_000530,Mid-Market,Technology,Enterprise,999,16302.42,30,-67,3,0.9505586004337029,Very High Risk
CUST_003026,Startup,Technology,Business,399,6799.89,64,35,0,0.9501635524888847,Very High Risk
CUST_001545,Enterprise,Manufacturing,Basic,49,1169.07,57,53,2,0.9499889614572576,Very High Risk
CUST_004212,Enterprise,Retail,Basic,49,192.6,42,68,3,0.9496838684681087,Very High Risk
CUST_000554,Startup,Real Estate,Business,399,5457.12,55,100,3,0.9484696009339503,Very High Risk
CUST_001194,Mid-Market,Technology,Basic,49,239.86,46,100,1,0.948414017980423,Very High Risk
CUST_004720,Small Business,Finance,Enterprise,999,6963.82,61,3,2,0.9483351554973423,Very High Risk
CUST_004866,Startup,Technology,Professional,149,1059.68,41,24,2,0.9481916464686044,Very High Risk
CUST_001215,Small Business,Technology,Basic,49,464.92,75,70,2,0.9477978256547399,Very High Risk
CUST_002486,Mid-Market,Manufacturing,Basic,49,619.9399999999999,27,68,0,0.9474383048376125,Very High Risk
CUST_004883,Startup,Technology,Basic,49,232.92,58,44,3,0.9473411613706116,Very High Risk
CUST_003726,Small Business,Healthcare,Professional,149,1194.68,16,5,3,0.9460615650140174,Very High Risk
CUST_002697,Mid-Market,Education,Professional,149,2325.29,53,54,1,0.9454774755117521,Very High Risk
CUST_002654,Small Business,Technology,Professional,149,2033.49,75,34,3,0.9452586759998407,Very High Risk
CUST_000248,Small Business,Finance,Basic,49,1075.37,52,27,2,0.9448387016583305,Very High Risk
CUST_000890,Small Business,Retail,Professional,149,1540.59,19,23,2,0.9441052520940769,Very High Risk
CUST_003383,Startup,Manufacturing,Basic,49,1197.41,62,6,1,0.9439577684785596,Very High Risk
CUST_001894,Startup,Real Estate,Business,399,6554.43,41,30,0,0.9430873953904829,Very High Risk
CUST_004549,Small Business,Healthcare,Basic,49,835.5,44,-46,1,0.9417217188546726,Very High Risk
CUST_000509,Small Business,Finance,Basic,49,753.14,65,-42,4,0.9408431937589561,Very High Risk
CUST_004013,Small Business,Technology,Enterprise,999,4596.93,29,32,0,0.9405077977429853,Very High Risk
CUST_004687,Small Business,Healthcare,Basic,49,201.78,61,40,0,0.9394943096193558,Very High Risk
CUST_003204,Small Business,Real Estate,Business,399,4240.85,62,-17,2,0.9386622060742694,Very High Risk
CUST_002549,Mid-Market,Education,Business,399,6214.68,57,50,1,0.9373651203870387,Very High Risk
CUST_001290,Small Business,Technology,Professional,149,2400.2,68,72,0,0.9373228030404106,Very High Risk
CUST_001534,Mid-Market,Healthcare,Basic,49,345.85,61,-19,3,0.9368336294834636,Very High Risk
CUST_000981,Small Business,Healthcare,Professional,149,1055.26,45,-30,3,0.9367563264318703,Very High Risk
CUST_001540,Startup,Healthcare,Business,399,8348.24,65,39,2,0.9364444645597735,Very High Risk
CUST_004768,Small Business,Healthcare,Business,399,7903.35,81,87,4,0.9352846425092233,Very High Risk
CUST_003067,Enterprise,Finance,Basic,49,1160.59,79,94,3,0.9342993641660717,Very High Risk
CUST_001790,Startup,Finance,Professional,149,2726.52,97,-24,1,0.9341119788792238,Very High Risk
CUST_001460,Mid-Market,Technology,Business,399,5034.73,11,36,4,0.9332702748224818,Very High Risk
CUST_002760,Startup,Technology,Professional,149,3394.35,69,29,2,0.9325641341013113,Very High Risk
CUST_004072,Startup,Other,Basic,49,661.92,22,-41,1,0.9312980444156226,Very High Risk
CUST_003816,Small Business,Retail,Business,399,5525.43,66,32,1,0.9307679100142249,Very High Risk
CUST_004985,Mid-Market,Healthcare,Basic,49,650.94,20,0,0,0.9292126059017001,Very High Risk
CUST_004142,Small Business,Healthcare,Business,399,6297.39,55,16,0,0.9290142668591791,Very High Risk
CUST_003434,Enterprise,Healthcare,Professional,149,2670.55,41,8,1,0.9286962205458584,Very High Risk
CUST_001514,Startup,Technology,Professional,149,2537.14,28,14,1,0.9284910761838794,Very High Risk
CUST_004221,Startup,Technology,Enterprise,999,10137.06,69,100,3,0.9246913988868315,Very High Risk
CUST_000746,Startup,Retail,Enterprise,999,8070.72,66,43,1,0.9240188085434683,Very High Risk
CUST_000334,Enterprise,Education,Basic,49,241.02,56,37,0,0.9213391002448112,Very High Risk
CUST_001046,Enterprise,Finance,Professional,149,1298.83,62,13,2,0.9182557132867579,Very High Risk
CUST_002685,Small Business,Retail,Enterprise,999,9923.97,86,-55,0,0.9147143464900844,Very High Risk
CUST_001291,Small Business,Healthcare,Basic,49,678.15,56,50,3,0.9137519356957803,Very High Risk
CUST_000291,Startup,Real Estate,Business,399,1664.32,60,-28,1,0.9112895404818502,Very High Risk
CUST_000168,Small Business,Manufacturing,Business,399,7694.58,68,7,3,0.9108619448245515,Very High Risk
CUST_002409,Small Business,Real Estate,Basic,49,913.79,39,-94,1,0.904568913557602,Very High Risk
CUST_001239,Mid-Market,Education,Business,399,6352.47,75,5,1,0.902494621610193,Very High Risk
CUST_003108,Mid-Market,Manufacturing,Professional,149,2902.45,52,41,0,0.9012857023465702,Very High Risk
CUST_003975,Small Business,Technology,Basic,49,249.15,59,-34,3,0.8996486499393117,Very High Risk
CUST_003264,Mid-Market,Manufacturing,Enterprise,999,8744.89,69,50,0,0.8984846910195574,Very High Risk
CUST_003095,Enterprise,Technology,Business,399,1648.39,12,27,3,0.8966791867383671,Very High Risk
CUST_000811,Small Business,Education,Basic,49,193.61,61,-54,5,0.895755382347708,Very High Risk
CUST_001471,Enterprise,Education,Basic,49,647.86,100,61,2,0.8898884165815402,Very High Risk
CUST_000025,Small Business,Finance,Basic,49,534.66,83,5,1,0.8731991001705236,Very High Risk
CUST_002406,Mid-Market,Healthcare,Basic,49,199.08,72,-34,5,0.8693405703027957,Very High Risk
CUST_001154,Small Business,Technology,Enterprise,999,24768.87,54,-25,3,0.8681790150882026,Very High Risk
CUST_004528,Startup,Education,Basic,49,354.66,38,73,3,0.8616309841180696,Very High Risk
CUST_004231,Enterprise,Retail,Business,399,8739.9,47,100,1,0.8063072656091951,Very High Risk
CUST_004242,Startup,Finance,Professional,149,442.98,68,-9,0,0.693190768463633,High Risk
